Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2016-04-28,116.01480102539062,120.04992306238358,115.51786451511467,118.8473376174337,87110100
2016-04-29,116.8595962524414,117.11799778861723,115.13025166797416,116.10425060345513,37140600
2016-05-02,117.84353637695312,118.00255971696124,115.85579012275292,117.1080723860411,28095200
2016-05-03,116.71051788330078,117.43604857922902,116.3030262745596,116.79996282220498,24117500
2016-05-04,117.33665466308594,117.57518966436491,115.85578588106608,115.89554171461258,23448400
2016-05-05,117.08818817138672,118.25102546802188,116.53162165856992,117.31678232209364,22056700
2016-05-06,118.75788879394531,118.9069712681919,116.39247366126159,116.44217034689366,26395600
2016-05-09,118.5094223022461,119.5430512011141,118.1715090993766,118.80758725519541,21138100
2016-05-10,119.76170349121094,119.76170349121094,118.27089390418341,118.88709792990868,23220000
2016-05-11,118.7876968383789,120.33814386433104,118.68831105556576,119.6722507785688,22038400
2016-05-12,119.54304504394531,120.0996115059579,118.17150301285028,119.24488768900257,22035500
2016-05-13,119.07593536376953,119.90085186823856,118.94673458870153,119.64244273545245,18124300
2016-05-16,117.94291687011719,118.87715999403339,116.631004704638,118.64856584871245,31247800
2016-05-17,116.6310043334961,118.28083728472356,116.48192185507858,118.09199897321805,21328600
2016-05-18,116.92916870117188,117.54536515430641,116.01480729270463,116.08437810459561,21642300
2016-05-19,116.09431457519531,116.77014858761113,115.17001228737148,116.33284957909501,20544100
2016-05-20,116.6310043334961,117.26708249760432,116.233453585266,116.24339443920046,18944800
2016-05-23,115.25945281982422,116.87946307721164,115.2296378431007,116.70056563422138,20441000
2016-05-24,116.9788589477539,117.00868150969828,115.40854523792817,115.52780515510615,20183600
2016-05-25,117.1677017211914,117.94292154296345,116.66082430593654,117.40622914727892,20019800
2016-05-26,118.73802185058594,119.02624596285463,117.19751549461714,117.51555458700842,18481300
2016-05-27,118.64857482910156,119.11569642641561,118.28084661367168,118.82747230078246,13493600
2016-05-31,118.08204650878906,119.36414356487694,117.39627930773673,118.72806546331151,23547600
2016-06-01,118.05223846435547,118.35040340938089,117.0981212559835,117.7739552264115,15029500
2016-06-02,118.20132446289062,118.7082018514945,117.49567549344002,117.96279704934459,13228300
2016-06-03,117.744140625,118.25101800010444,117.13787746211908,118.25101800010444,14135100
2016-06-06,118.06218719482422,118.69826537617703,117.63482145585436,117.89323058660707,12744700
2016-06-07,117.03849792480469,118.56906340278111,116.94904540317394,118.50942586081062,17103000
2016-06-08,117.66462707519531,117.87333950097448,116.551486555057,117.03848979785782,14505600
2016-06-09,117.83358764648438,117.95285514351855,116.98879706144554,117.40622192709066,13859200
2016-06-10,115.90547943115234,117.38634817308574,115.54768452156915,116.81984083002064,18510800
2016-06-13,113.2518310546875,114.77246319115358,112.61575290907342,114.29540079061822,31718200
2016-06-14,114.23576354980469,114.2456968201671,112.88409568090142,113.37109132137934,17618500
2016-06-15,113.8978500366211,114.73270734176859,113.37109853323797,114.59356572135228,19819400
2016-06-16,113.68913269042969,113.79845932783694,112.24801986300588,113.17232206303576,19236300
2016-06-17,112.32752990722656,113.72889456152826,111.87034920953478,113.71895370778614,24644300
2016-06-20,112.6753921508789,114.01711927259998,112.0591881205949,113.07293531090757,20785400
2016-06-21,113.67919921875,114.50411568815106,113.27171520230415,113.42079767959889,19166300
2016-06-22,113.21208190917969,114.03699077162888,112.91391696337426,113.94754583747698,14846300
2016-06-23,114.37491607666016,114.38484934797054,112.84435062072627,113.66926709847989,16176900
2016-06-24,111.39329528808594,112.9834906804532,110.31991055474438,110.32985140856691,40643100
2016-06-27,108.3023452758789,110.88641363695665,107.56688135693244,110.88641363695665,36130400
2016-06-28,112.00949096679688,112.05918765291791,109.87266995128671,109.9521740333708,26813800
2016-06-29,113.46055603027344,113.55000096904536,112.34741543543998,112.67539537623688,20968300
2016-06-30,113.5798110961914,114.47429835894529,112.97354792824987,113.96742097960983,23192700
2016-07-01,113.49036407470703,114.42459956960762,113.11268746923813,113.50029734553029,14980000
2016-07-05,113.50029754638672,113.50029754638672,112.2778379598095,113.24189601683432,14207000
2016-07-06,115.98497772216797,116.07443023642216,112.27783562554673,112.66544549446638,24337600
2016-07-07,115.14019775390625,116.25333836180346,114.65320205536061,115.91541756296054,16630200
2016-07-08,116.52167510986328,116.78008422789243,115.14019216688571,115.71664035993166,18142600
2016-07-11,117.14781188964844,117.97272070732812,116.7800761541328,116.98878857180952,17711600
2016-07-12,117.20744323730469,117.99260381751733,116.84964835055843,117.90315130450615,15217700
2016-07-13,116.06449890136719,117.67457604613777,115.96511310832825,117.66463519203889,16207700
2016-07-14,116.57137298583984,116.91922704290162,115.98498393309309,116.78008542007692,14579700
2016-07-15,116.14401245117188,117.55531045008715,115.86572919309282,117.01861805979892,16646000
2016-07-18,118.63863372802734,118.8771611469779,116.17382512337187,116.60119085626032,20868400
2016-07-19,119.87102508544922,120.10955248618536,117.93297573700053,118.26094806951922,21541300
2016-07-20,121.17300415039062,121.4512873996967,119.82133615434697,120.5071110063154,20046500
2016-07-21,119.87102508544922,121.35189375638308,119.51323019302033,121.17299631016864,17801700
2016-07-22,120.2586441040039,120.26858495806358,118.57899615246696,119.1653852195884,18422400
2016-07-25,120.88478088378906,121.10343417622853,117.05837101404805,120.64625346596868,18487400
2016-07-26,120.47728729248047,121.32207783309768,120.01016576530468,121.25250702581508,17612000
2016-07-27,122.58428955078125,124.23412233506244,120.76550776260923,121.66992823023098,52654200
2016-07-28,124.234130859375,127.54372992530465,122.8725220554024,126.73868760113417,78955800
2016-07-29,123.18063354492188,125.0689863550735,122.95203939721776,123.88628253087379,35058800
2016-08-01,123.5483627319336,123.8167127154291,122.1072497688577,123.09118201549124,25006900
2016-08-02,122.33583068847656,124.0353602850943,121.32208350884021,123.2998887649575,23968400
2016-08-03,121.75939178466797,123.16074886873075,121.56061262131348,122.33583240177158,18525300
2016-08-04,123.59805297851562,124.02541869288561,121.75938935442137,122.18675506879136,21066000
2016-08-05,124.38321685791016,125.06898412348659,123.85646534136241,124.21426025498914,20184000
2016-08-08,124.49253845214844,124.68136917254354,123.7868895074153,124.48259759865938,15233900
2016-08-09,124.29376220703125,125.3174502435473,123.7670106995152,124.5720454500473,19621000
2016-08-10,124.1148681640625,124.71119808136986,123.77695495472821,124.30370647671982,10670100
2016-08-11,124.13475036621094,124.61180520277604,123.98566788629063,124.43290774340166,11729500
2016-08-12,124.1148681640625,124.23413566405395,123.41916003740374,123.93597070540027,12159000
2016-08-15,123.140869140625,124.15461628833171,122.94208998631527,124.14468301760328,19295100
2016-08-16,122.5445556640625,123.16075213015453,122.0277374083047,122.7433272500309,14222400
2016-08-17,123.60800170898438,123.61793498059951,122.09731033197403,122.90235270915524,13794200
2016-08-18,123.15081787109375,123.4986719350738,122.8824678912735,123.25020366328093,12400800
2016-08-19,122.8029556274414,123.39928554296509,122.52467237761027,122.84271146065298,11688300
2016-08-22,123.38933563232422,124.06516958201553,122.35570679264049,122.57436006793021,14386400
2016-08-23,123.60800170898438,124.32358398042865,123.48873420575195,123.74714333809716,13309500
2016-08-24,122.72344207763672,123.92602750459068,122.33582462938449,123.70737423011737,12243700
2016-08-25,123.13092803955078,123.60799042628506,122.34576744256796,122.36564914928366,10730800
2016-08-26,124.19438934326172,124.42298350675846,123.15082707334304,123.2899687093322,17504800
2016-08-29,125.76469421386719,125.95353251614677,123.5881098502007,123.5881098502007,15925900
2016-08-30,125.06898498535156,125.82433065072983,124.38321771504944,125.82433065072983,17804300
2016-08-31,125.3472671508789,125.44665293566614,124.33351243116087,124.83044893774637,14200600
2016-09-01,125.39696502685547,125.85414573498835,124.83045767301147,125.60567746430853,13536100
2016-09-02,125.7348861694336,126.08274023282776,125.22800877268789,126.07279937883081,12118800
2016-09-06,128.93515014648438,129.14387016557004,125.69512937211863,125.89390095463376,26278400
2016-09-07,130.24703979492188,131.171334264443,129.15377359573932,129.24321851240987,27990800
2016-09-08,129.47183227539062,130.27686693118434,129.0146440497819,130.11784362094673,15676600
2016-09-09,126.32125854492188,129.15379511788956,126.32125854492188,128.91527530035458,27100700
2016-09-12,127.90152740478516,127.97109063351188,124.97953816167464,125.18825059580399,21252800
2016-09-13,126.43058776855469,127.56361000356132,125.8839621493435,127.24556335327911,18016200
2016-09-14,126.9871597290039,128.01085536787744,126.1125541508802,126.1125541508802,15691100
2016-09-15,127.56361389160156,128.3090186899585,126.88777232180225,127.19587812799158,15077200
2016-09-16,128.27920532226562,128.3885168020433,127.41452543290873,127.41452543290873,24119200
2016-09-19,127.86176300048828,129.14386773942923,127.47415311401066,129.11405276087706,14958800
2016-09-20,127.85182189941406,128.3785733753086,127.24555876381677,127.86175516988999,11083800
2016-09-21,129.1438751220703,129.2134383542356,127.60336875917946,128.33884032454225,14068300
2016-09-22,129.2830047607422,129.92901616011764,128.7661865420625,129.7004296109185,15538300
2016-09-23,127.1760025024414,127.81208827016368,126.52005019149513,126.77845174110877,28326300
2016-09-26,126.52997589111328,127.37477405188326,126.02310609383085,126.58961343046681,15064900
2016-09-27,127.90152740478516,128.2195589002349,126.64924521735927,126.82814267270581,15637100
2016-09-28,128.43821716308594,128.67675216788723,127.61330066577739,128.41835061999421,12047600
2016-09-29,127.30520629882812,128.4978510284833,126.76852147833849,128.38852437695573,14532200
2016-09-30,127.4841079711914,127.80213948019885,126.66912474225333,127.24557296546071,18402900
2016-10-03,127.98104858398438,128.2990801030763,127.01699042420779,127.59343866569382,13156900
2016-10-04,127.40459442138672,128.48791245481314,126.76851624746386,128.3785858077967,14307500
2016-10-05,127.68287658691406,128.01085652516926,127.04679841840998,127.46422329474393,12386800
2016-10-06,127.95123291015625,128.2692644275261,127.29527300112396,127.6431194993316,11682700
2016-10-07,128.19970703125,128.45810859870994,127.54374709235024,128.2493885580414,12804400
2016-10-10,129.44203186035156,129.89920497208672,128.40839539283866,128.88545021191425,15138700
2016-10-11,128.09036254882812,129.8395736438273,127.44433597213194,129.4320820567988,17537900
2016-10-12,128.2593231201172,128.86558630133672,127.67294164664408,128.21955970462434,11073000
2016-10-13,127.03684997558594,127.46421568039344,125.97340614027186,127.42446743205502,17139300
2016-10-14,127.09648132324219,128.1599251702076,126.79832396154086,127.70275206546212,13345300
2016-10-17,126.7585678100586,127.682870036033,126.53991452910665,127.4145200702649,11351700
2016-10-18,127.78226470947266,128.59723272063698,127.22568306527118,127.89157618576496,13504000
2016-10-19,129.3128204345703,129.67061533169078,127.81207762000047,127.95121923747516,16752300
2016-10-20,129.20350646972656,129.8594663730142,128.70656990638147,129.27308486793908,13167500
2016-10-21,131.26083374023438,131.32046370257746,128.90534407057763,128.9848557421353,19088800
2016-10-24,132.46339416503906,132.5926025098252,131.34031280571014,131.90682770334288,17470200
2016-10-25,131.47947692871094,132.68207015490745,131.40991369173994,132.68207015490745,13336800
2016-10-26,130.23712158203125,131.44964795147325,130.13774337332433,130.83345149547145,13084700
2016-10-27,128.89537048339844,130.99244277325622,128.4779457122561,130.9328128295639,16741400
2016-10-28,130.48561096191406,132.15532589049593,129.13394274936763,129.7004577753175,24545500
2016-10-31,130.18743896484375,131.31050522210973,130.07811232047632,131.2011785777423,15669000
2016-11-01,128.70655822753906,131.13161086306178,127.86176008038927,130.60485936693746,22077800
2016-11-02,126.39083862304688,129.43208784207522,125.50629218244518,129.43208784207522,39640900
2016-11-03,119.26475524902344,122.52465734593959,118.76781876881918,121.2525011698405,63766300
2016-11-04,120.01016998291016,121.18294047735348,118.51936041790506,118.85727361296776,30545500
2016-11-07,121.40159606933594,122.45509908886409,120.60649458648281,122.07743005496619,23008900
2016-11-08,123.45890808105469,123.84651795325817,120.79532807717081,121.28232373510478,19460800
2016-11-09,122.42528533935547,123.05142264510009,119.77164605636423,120.75557827472002,31916000
2016-11-10,120.05986022949219,123.4191482060625,114.56373622516398,123.17067995855334,67846700
2016-11-11,118.29075622558594,119.9604630997546,117.4260916042845,118.79763355773953,32840100
2016-11-14,114.37491607666016,118.40009750847568,112.85429147468652,118.40009750847568,51377000
2016-11-15,116.48191833496094,117.76401547836649,115.12031711043187,116.01480437125547,34681400
2016-11-16,115.627197265625,117.15776280846514,113.51025021088294,113.77860020449761,32397900
2016-11-17,117.06831359863281,117.06831359863281,115.29922069023434,116.0943146222724,18597800
2016-11-18,116.30302429199219,118.40009709391981,116.12412683458344,117.66463313908378,22879300
2016-11-21,121.02391052246094,121.2028079637696,117.07824112593778,117.47578425538002,35415400
2016-11-22,120.72576904296875,122.2265195766065,120.1592616681406,121.65007134744098,26089200
2016-11-23,120.09961700439453,120.56673855610501,119.20513731596563,120.48723447407001,15672100
2016-11-25,119.64242553710938,120.397771118324,119.33432734250101,120.26857036182834,8658600
2016-11-28,119.67225646972656,120.94441274859192,119.0858674327389,119.38403237800713,18101300
2016-11-29,120.12944793701172,121.35190764046638,119.66232635274929,119.83128296499096,18891000
2016-11-30,117.6944351196289,121.04378975350343,117.2273136111716,119.58279527646425,30188900
2016-12-01,114.39478302001953,117.7242561185847,113.30152421517491,117.65468531053048,43277000
2016-12-02,114.69295501708984,115.76633976396745,113.5996961449663,114.40473091379957,25070400
2016-12-05,116.71051788330078,116.8496595100295,114.36497677180257,115.23958236590447,20201500
2016-12-06,116.59123992919922,117.0782431617377,115.61724862942081,116.96891652444533,19131200
2016-12-07,117.22732543945312,117.22732543945312,115.85578333417466,116.28314905709219,21913700
2016-12-08,118.18144989013672,118.76783135926793,116.91922685032759,117.25714763566656,22442800
2016-12-09,118.94673156738281,119.20514069360517,118.22120087621425,118.48955085646628,17464700
2016-12-12,117.04843139648438,118.50942606353608,116.92917147763931,118.48955193794524,17805500
2016-12-13,119.57286834716797,120.7754538692679,116.88941405258464,117.13788232366272,29768000
2016-12-14,119.47347259521484,120.9444079737367,118.12180470662153,119.2647601748268,25913100
2016-12-15,119.83126831054688,121.74944351992183,118.89702525627277,119.34427265960899,20139600
2016-12-16,119.13557434082031,120.75558480641152,118.53924439911295,120.15926244735434,25324300
2016-12-19,118.5094223022461,119.62256286625389,117.78389921013232,119.11568547929993,15918100
2016-12-20,118.36033630371094,119.03617027198878,118.07211979579273,118.76782788843927,13684400
2016-12-21,118.31065368652344,118.46966943813769,117.75408718189867,118.19138618582531,10767600
2016-12-22,116.68069458007812,118.2609490491887,116.21357304539026,118.13174828577161,16258600
2016-12-23,116.55148315429688,116.83970723367239,115.58743271553648,116.28314078116753,10890000
2016-12-27,117.2869644165039,117.95285756096378,116.14400885677958,116.24339464835346,12051500
2016-12-28,116.2036361694336,117.5254891569545,115.93529378002881,117.46585919989782,12087400
2016-12-29,115.63712310791016,116.80989356211289,115.34889902531421,116.28314208044247,9934900
2016-12-30,114.34510040283203,116.11419326451632,114.06680957218467,115.88559912071842,18684100
2017-01-03,116.14401245117188,117.11800385444857,114.80228526677638,115.31909594854461,20663900
2017-01-04,117.9627914428711,118.92684948772303,116.5713676951255,116.82977680406455,19630900
2017-01-05,119.93065643310547,120.20893966763845,117.59505633453291,118.13174867941055,19492200
2017-01-06,122.65386962890625,123.1209835658981,119.29457406177683,120.2387579541244,28545300
2017-01-09,124.13475036621094,124.66150189029945,122.28614581355886,122.79302321222796,22880400
2017-01-10,123.58811950683594,124.73107509796884,123.51854869255742,124.0552410809846,17324600
2017-01-11,125.31745910644531,125.34728166972019,123.29989786924014,123.58812198636234,18356500
2017-01-12,125.84420776367188,125.95353440529988,124.0353591239852,124.84039386447363,18653900
2017-01-13,127.55367279052734,128.4779826796009,126.58962223197082,126.70888215367052,24884300
2017-01-17,127.08654022216797,127.55365415165132,126.61941871003559,127.25548922567134,15294500
2017-01-18,127.13624572753906,127.64311555140473,126.06286095467644,127.62324900832769,13145900
2017-01-19,126.76850891113281,127.56361037384733,126.66911554130637,127.44433529699579,12195500
2017-01-20,126.26163482666016,127.69280688110153,126.00322570715211,127.31514542958541,19097200
2017-01-23,128.1400604248047,128.4581071182912,126.17219579608538,126.52999074360716,16593600
2017-01-24,128.57733154296875,129.1040829639709,127.5934070829405,128.5872799777064,15162700
2017-01-25,130.67442321777344,130.93283991429087,128.97490880979683,129.20349536300148,18731300
2017-01-26,131.96644592285156,132.32424078288255,130.63465984146296,130.82349812388173,20020100
2017-01-27,131.3701171875,132.1354035932588,130.27686605885637,131.8670536546919,19539500
2017-01-30,130.17747497558594,130.7738048127626,128.80594061455596,130.7738048127626,18956100
2017-01-31,129.52154541015625,129.85945861336708,128.72644392325466,129.37245535088124,19790500
2017-02-01,132.4136962890625,132.6721129763081,129.879317091737,131.43970498986354,50139800
2017-02-02,130.03836059570312,134.65987988820754,129.60105397891897,132.40378356905336,54366400
2017-02-03,130.17747497558594,132.0360277077845,129.95882171297433,130.43589164883477,24804900
2017-02-06,131.25086975097656,131.25086975097656,129.50165867987485,130.17748506008496,17058500
2017-02-07,131.03221130371094,132.1851076112703,130.8533214449336,131.42976959871328,14596400
2017-02-08,133.37777709960938,133.61631212120304,131.6285657704926,131.78758911822172,22390600
2017-02-09,133.31813049316406,133.67592539823974,132.49321404075909,133.66599212723457,16470600
2017-02-10,133.36781311035156,134.11321782018783,132.8609282018724,133.27836818484263,15061900
2017-02-13,133.22869873046875,133.87471021155707,132.88083706200536,133.87471021155707,13526200
2017-02-14,133.02992248535156,133.40758395658065,131.73788440301993,133.27839076405763,14364900
2017-02-15,132.62242126464844,132.88082279628233,131.84720150444764,132.63235453556928,13226500
2017-02-16,133.0199737548828,133.04978873503774,132.20500568848135,132.25470237717295,12831100
2017-02-17,132.71188354492188,133.26845009521722,132.35408859611758,132.68206856296328,12276500
2017-02-21,132.90072631835938,133.08956465394596,132.08574301010188,132.6820729998172,14759100
2017-02-22,135.2860107421875,135.95190394474858,132.64231964158265,132.7814612784566,27360100
2017-02-23,134.5306396484375,135.28597761144664,133.506951749567,135.05739108512628,18422500
2017-02-24,134.6101837158203,134.789073605939,133.33802727952877,133.33802727952877,12625700
2017-02-27,135.57423400878906,136.33950538127817,134.19275099826837,134.43127083788053,14306700
2017-02-28,134.70953369140625,135.97175659094663,133.9243807294341,135.95187488555686,16112100
2017-03-01,136.57801818847656,136.6376481386881,135.46488534373455,135.63384192443306,16257000
2017-03-02,135.92208862304688,136.97560691708767,135.47484873173482,136.25006858742265,12294800
2017-03-03,136.32955932617188,136.4885826478685,135.24624138204865,135.7928745720691,11160600
2017-03-06,136.57801818847656,136.98550973531877,135.6735901694749,136.04133347127527,12748200
2017-03-07,136.45877075195312,137.52220701355202,136.15067253752073,136.19042078619307,13527100
2017-03-08,136.87620544433594,137.14455542938268,136.21031228279782,136.30969049427063,10184500
2017-03-09,137.3929901123047,137.72096997710136,136.5581253813239,136.87617197699208,15535300
2017-03-10,137.93963623046875,138.6353595092768,137.3731364685044,138.05891131085556,16314100
2017-03-13,138.7446746826172,138.82417117590347,137.82036492120838,137.86012833314973,10955500
2017-03-14,138.46640014648438,138.6055417664113,137.6712986760594,138.6055417664113,12944000
2017-03-15,138.8639373779297,139.24161397246985,137.64147782888986,138.43656410011343,19344800
2017-03-16,139.1322784423828,139.39067994748422,138.87386177198385,139.34098326738462,13612900
2017-03-17,138.98321533203125,139.4801518987207,138.8440736999702,139.4801518987207,20592800
2017-03-20,139.0825958251953,139.33106408551893,138.39682100025428,138.85400927198134,12099500
2017-03-21,137.66136169433594,141.43808261913387,137.5520350434894,140.2851861493523,29894800
2017-03-22,138.73472595214844,138.93349751553814,136.7569284232683,137.08489316194732,17055400
2017-03-23,138.6750946044922,139.5298259672371,138.23778807025553,138.6253979228202,13022800
2017-03-24,139.48013305664062,140.1559745819965,138.903684897316,139.2217315363772,16664700
2017-03-27,139.46029663085938,139.78826144592693,137.91979011650736,138.19807340312946,12800500
2017-03-28,140.8914337158203,141.08027201588064,139.152155932547,139.50001755532116,14679400
2017-03-29,141.7760009765625,141.98472101402655,140.56347450156434,141.1200562130348,16527600
2017-03-30,141.53746032714844,142.07414508487298,140.980893862753,141.5275118911636,12404000
2017-03-31,141.17965698242188,141.75610511898154,141.0206336691714,141.43805849248054,11478300
